"ensembl_gene_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"mgi_symbol"
"8452"	"ENSMUSG00000031502"	854.534303132176	1.04558977178146	0.145727455929085	7.17496757982431	7.2324322852255e-13	7.22989458968683e-11	"Col4a1"
"19775"	"ENSMUSG00000066477"	64.8826726583027	-2.34958067291559	0.328228085515202	-7.15837789818496	8.16372546256406e-13	8.11341413122501e-11	"Gm16551"
"5504"	"ENSMUSG00000026272"	4772.7214243208	-1.16033505133117	0.162509935852594	-7.14008682142158	9.32719869216484e-13	9.21613493895178e-11	"Agxt"
"10012"	"ENSMUSG00000035186"	47.6798966189319	2.09815756902833	0.293924726012321	7.13841804836922	9.44111301901153e-13	9.27507965212546e-11	"Ubd"
"21039"	"ENSMUSG00000071551"	1301.69239127973	-1.178933615938	0.165557778596285	-7.12097991368222	1.07162410135979e-12	1.04676242220825e-10	"Akr1c19"
"8127"	"ENSMUSG00000030861"	3321.51170056596	-0.912330840355971	0.128247798434056	-7.11381288018822	1.12880169690752e-12	1.09634864812143e-10	"Acadsb"
"8972"	"ENSMUSG00000032349"	18265.4028557621	1.43236781059462	0.202272935557284	7.08136165942465	1.42744824931129e-12	1.37546761369901e-10	"Elovl5"
"16353"	"ENSMUSG00000056035"	59419.4137761791	-1.46582330106953	0.207011054278411	-7.08089384974647	1.43227585842064e-12	1.37546761369901e-10	"Cyp3a11"
"6261"	"ENSMUSG00000027597"	9989.04119697433	-0.918270076724976	0.129796995918777	-7.07466355615502	1.49811779300549e-12	1.43066064545451e-10	"Ahcy"
"352"	"ENSMUSG00000001986"	39.8401632211118	2.40181991292722	0.340493053856188	7.0539468741752	1.73912800555486e-12	1.65159189594194e-10	"Gria3"
"5493"	"ENSMUSG00000026249"	527.000330487365	-1.6059857109158	0.227707878896602	-7.05283329983082	1.75310833629068e-12	1.65567038124602e-10	"Serpine2"
"6691"	"ENSMUSG00000028364"	51.4695955328498	2.11298075261988	0.30007396800065	7.04153301500415	1.90136149907651e-12	1.78581722336339e-10	"Tnc"
"478"	"ENSMUSG00000002769"	27871.0858142355	-0.926749106455718	0.131923617747355	-7.02489154163828	2.14232595755329e-12	2.00114316494076e-10	"Gnmt"
"12875"	"ENSMUSG00000043079"	152.168229478012	1.5261691715069	0.217494102768688	7.01706001256517	2.26585305205336e-12	2.10502674303262e-10	"Synpo"
"10936"	"ENSMUSG00000037826"	1568.28738987787	-1.15135668461951	0.16443297554527	-7.00198169376632	2.52367062850568e-12	2.33187166073924e-10	"Ppm1k"
"18371"	"ENSMUSG00000063975"	38.0057092736178	-2.17666017082077	0.311030500166515	-6.99822097722077	2.59233003927971e-12	2.38243492964771e-10	"Slco1a5"
"18426"	"ENSMUSG00000064193"	1373.93113758269	1.03819190540082	0.148506538910648	6.99088345211165	2.73160617265194e-12	2.49700940723595e-10	"Gm13699"
"17793"	"ENSMUSG00000061815"	23.219293783661	2.3885158454669	0.341983457189446	6.98430229665684	2.86275061295393e-12	2.60297122222524e-10	"Rufy4"
"16260"	"ENSMUSG00000055676"	748.118640826912	0.896135397515721	0.128790700228387	6.95807535735565	3.44952698589926e-12	3.11990551835777e-10	"Gm5069"
"12676"	"ENSMUSG00000042453"	994.86706014936	1.23636251679755	0.178122684390671	6.94107278377795	3.89133446985811e-12	3.50097218040814e-10	"Reln"
"36274"	"ENSMUSG00000092008"	480.073917813279	-1.20840495308675	0.17416652529394	-6.9382158887727	3.97082591569844e-12	3.5537852462277e-10	"Cyp2c69"
"1944"	"ENSMUSG00000018411"	94.3058716225351	1.45627679598177	0.210712013898391	6.91121862982149	4.80507828106249e-12	4.27802125710845e-10	"Mapt"
"3847"	"ENSMUSG00000022665"	265.133836820193	1.3635430388482	0.197535564790201	6.90277237061786	5.09973140646929e-12	4.51682946436197e-10	"Ccdc80"
"9754"	"ENSMUSG00000034457"	109.600988530676	2.15208966927828	0.312060726016472	6.89638102413659	5.33440010977782e-12	4.7003214163166e-10	"Eda2r"
"7540"	"ENSMUSG00000029718"	142.900357980139	1.40334670339866	0.203729329714637	6.88828999420125	5.64670135654862e-12	4.94998528147909e-10	"Pcolce"
"6389"	"ENSMUSG00000027848"	77.1639035006772	1.70697639750914	0.247980038546444	6.88352339774899	5.83900021364946e-12	5.09244232918999e-10	"Olfml3"
"8348"	"ENSMUSG00000031328"	596.268159938862	0.898141926158366	0.130513598589675	6.88159652222952	5.91854505657364e-12	5.13561468005431e-10	"Flna"
"20621"	"ENSMUSG00000070282"	270.996063682612	1.11358639043876	0.162322325354119	6.86034030136877	6.86967024446779e-12	5.93081531105719e-10	"3000002C10Rik"
"9"	"ENSMUSG00000000078"	380.204476031521	1.44107322429418	0.210226617851678	6.85485615009467	7.13843139652408e-12	6.13187669809963e-10	"Klf6"
"5865"	"ENSMUSG00000026879"	405.359325490612	1.54033480396127	0.224772848714057	6.85285083484791	7.23925625097485e-12	6.18739231770821e-10	"Gsn"
"29717"	"ENSMUSG00000084923"	51.2497332651347	-2.01466638542613	0.294106405318048	-6.85012753546615	7.37841788417271e-12	6.27495897074868e-10	"Gm15611"
"9241"	"ENSMUSG00000032898"	1583.7786981515	-1.09969526007796	0.160626366971057	-6.84629354952733	7.57878856084346e-12	6.41345602272565e-10	"Fbxo21"
"20653"	"ENSMUSG00000070348"	369.97421888896	1.32807295617044	0.194591643060925	6.82492287582275	8.79725642270545e-12	7.40789661525749e-10	"Ccnd1"
"16067"	"ENSMUSG00000054764"	93.9601650655794	1.51955765074653	0.222734864467527	6.82227119844574	8.96122868172891e-12	7.5089825041899e-10	"Mtnr1a"
"30688"	"ENSMUSG00000085930"	273.71694799274	-1.29618714572532	0.190180441137792	-6.81556493386294	9.38940510983279e-12	7.82938980231618e-10	"2310001H17Rik"
"7278"	"ENSMUSG00000029309"	133.534329607388	1.37631318384889	0.202165051388981	6.80786898819993	9.905500427369e-12	8.20837777676373e-10	"Sparcl1"
"11754"	"ENSMUSG00000039809"	655.895521141844	0.985374106803577	0.144751084303388	6.80736943385036	9.93994500871704e-12	8.20837777676373e-10	"Gabbr2"
"12498"	"ENSMUSG00000041930"	50.5887360780507	-2.10801994079578	0.30992293640906	-6.80175518863001	1.03352123273676e-11	8.49375574634719e-10	"BC057022"
"7952"	"ENSMUSG00000030555"	1138.33732251318	1.00181309995132	0.147386130491486	6.7972006362511	1.06671496533283e-11	8.72460555856427e-10	"Ttc23"
"5197"	"ENSMUSG00000025666"	125.611924672797	1.34114494240349	0.198014813945997	6.77295256691883	1.26180330951484e-11	1.02710789394508e-09	"Tmem47"
"4103"	"ENSMUSG00000023092"	143.068480292729	1.25741208320555	0.185925763907394	6.76297924924401	1.35182605666092e-11	1.09517130865222e-09	"Fhl1"
"11608"	"ENSMUSG00000039405"	109.087952440468	1.59429521727032	0.236236580196063	6.74872289442703	1.4915213522905e-11	1.20264462245537e-09	"Prss23"
"3986"	"ENSMUSG00000022892"	1507.48524324673	0.768398102226682	0.114125856032082	6.73290110534352	1.6631310963858e-11	1.3347212658037e-09	"App"
"5007"	"ENSMUSG00000025268"	151.699952880307	1.23626313828771	0.183684122818309	6.73037559980378	1.69225677608169e-11	1.35174940795983e-09	"Maged2"
"5907"	"ENSMUSG00000026950"	310.686550466295	-1.73358452858098	0.259353877486324	-6.68424372669112	2.32120214536278e-11	1.84551764989913e-09	"Neb"
"14543"	"ENSMUSG00000048856"	11554.1339194337	0.882260501604978	0.132038250692145	6.6818554243196	2.35935734495974e-11	1.86716918771952e-09	"Slc25a47"
"5342"	"ENSMUSG00000025991"	58945.6838660426	-0.944405991090607	0.141576115247495	-6.6706590263453	2.54657260878101e-11	2.00604203569136e-09	"Cps1"
"4096"	"ENSMUSG00000023078"	78.0236426167176	-2.08271775757277	0.312255756653263	-6.6699098837927	2.55960544898873e-11	2.00705942867033e-09	"Cxcl13"
"22615"	"ENSMUSG00000075543"	327.00048274876	-1.33837667831692	0.20074355492052	-6.66709662906402	2.60913320519489e-11	2.03655356208226e-09	"Prhoxnb"
"4522"	"ENSMUSG00000024411"	147.860497326178	1.76018143004358	0.26404955887588	6.66610252081871	2.62685796167083e-11	2.04106863621824e-09	"Aqp4"
"24851"	"ENSMUSG00000078965"	779.890476648918	0.984499369493077	0.147937518040612	6.6548322733305	2.83623307879427e-11	2.19378136872892e-09	"Gm12033"
"13026"	"ENSMUSG00000043671"	520.333512861211	-1.46081949717938	0.21988249250158	-6.643637156191	3.06035425835302e-11	2.35647277893182e-09	"Dpy19l3"
"2982"	"ENSMUSG00000021186"	115.932325361385	1.51332168994724	0.228387075348362	6.62612666517557	3.44609497976975e-11	2.64159406207104e-09	"Fbln5"
"3466"	"ENSMUSG00000022025"	82.349332082713	-1.79984316177943	0.272174714781938	-6.61282280839878	3.77059691307377e-11	2.87743676928942e-09	"Lect1"
"34856"	"ENSMUSG00000090555"	50208.5315927807	-1.09693604172477	0.165979454636974	-6.60886640532689	3.87273999670836e-11	2.94224966683256e-09	"Gm8893"
"16176"	"ENSMUSG00000055254"	244.840108099256	2.42344624632627	0.366805190899873	6.60690280958375	3.92443490996521e-11	2.96833143145775e-09	"Ntrk2"
"3973"	"ENSMUSG00000022871"	6780.16870822883	-0.861731410404246	0.130541761618004	-6.60119336313137	4.07861156580423e-11	3.07135621611707e-09	"Fetub"
"18444"	"ENSMUSG00000064247"	37.5799644244297	1.93479556906523	0.293142564717789	6.60018640052452	4.10641143986752e-11	3.0787279453112e-09	"Plcxd1"
"10212"	"ENSMUSG00000035780"	6342.98190915265	-0.803753998374274	0.122606625663522	-6.55555108889524	5.5436765457932e-11	4.13814877178118e-09	"Ugt2a3"
"4581"	"ENSMUSG00000024525"	88.0015776000292	1.55371351549652	0.237317663176653	6.54697798174415	5.87130157895938e-11	4.36365344307529e-09	"Impa2"
"1828"	"ENSMUSG00000017466"	298.830236515469	1.03380185006341	0.158013719398962	6.54248158954612	6.05062863516766e-11	4.47746519002407e-09	"Timp2"
"9329"	"ENSMUSG00000033174"	4174.18353449312	1.01739673581459	0.155637857097103	6.53694900964767	6.27864424133479e-11	4.62617002850762e-09	"Mgll"
"9658"	"ENSMUSG00000034205"	114.932205756598	1.2837636186243	0.196620945019697	6.52912953142248	6.61530225889948e-11	4.85330372590677e-09	"Loxl2"
"7867"	"ENSMUSG00000030378"	15117.1017669477	-1.2176747631948	0.186663913950614	-6.52335385786974	6.87523997089127e-11	5.02245094283827e-09	"2810007J24Rik"
"26740"	"ENSMUSG00000081721"	242.074474933038	1.1495481633075	0.176293341974419	6.52065557571824	7.00007584136785e-11	5.09188495456774e-09	"Gm13882"
"10954"	"ENSMUSG00000037887"	28.6259522739291	2.08467998854567	0.319772003064971	6.51926988155403	7.06504367080314e-11	5.11736680121648e-09	"Dusp8"
"3637"	"ENSMUSG00000022324"	45.5403554844443	1.86698415455518	0.286802647259796	6.50964756564469	7.53273254290533e-11	5.43310253537653e-09	"Matn2"
"2254"	"ENSMUSG00000019960"	749.74007495593	0.823021301228371	0.126758133114997	6.4928480800653	8.42286164960956e-11	6.04959651421957e-09	"Dusp6"
"12458"	"ENSMUSG00000041798"	4396.50150886092	1.23894545419395	0.190999369086538	6.48664684139666	8.77677374223631e-11	6.27741298534675e-09	"Gck"
"12112"	"ENSMUSG00000040722"	432.403766125754	0.984635629020125	0.151995164525757	6.47807206296533	9.29019848409501e-11	6.61694387029667e-09	"Scamp5"
"4635"	"ENSMUSG00000024620"	143.971377342337	1.40061304204332	0.216542734091013	6.46806759840136	9.92640941989927e-11	7.04074865658748e-09	"Pdgfrb"
"16259"	"ENSMUSG00000055675"	55.4137531029492	1.73430441828609	0.26834402238175	6.46298882640599	1.02654875283612e-10	7.25116709957875e-09	"Kbtbd11"
"7766"	"ENSMUSG00000030208"	45.4088575235236	1.85639252214662	0.287447945073989	6.45818679159033	1.05964900990761e-10	7.45417291167104e-09	"Emp1"
"8167"	"ENSMUSG00000030946"	1119.31482501402	-0.851250492689661	0.131951329255678	-6.45124605785682	1.10934213668684e-10	7.77176003464134e-09	"Lhpp"
"12089"	"ENSMUSG00000040675"	34.9157093539027	1.98185877405081	0.307370044083878	6.44779415625155	1.13489757633617e-10	7.91834251832267e-09	"Mthfd1l"
"7953"	"ENSMUSG00000030556"	693.968099283598	1.08339472711916	0.1681071875711	6.44466630352104	1.15855035882864e-10	8.05051212756781e-09	"Lrrc28"
"5927"	"ENSMUSG00000026981"	78.2431531245505	1.49134498170718	0.231643916569507	6.4380925853483	1.20984198542029e-10	8.37289024241878e-09	"Il1rn"
"24638"	"ENSMUSG00000078636"	545.944223950847	1.02199421978961	0.158966752383227	6.42898093134499	1.2846223942822e-10	8.8545706483306e-09	"Gm3200"
"3367"	"ENSMUSG00000021871"	1491.06189357664	-1.00017427840825	0.155723370114653	-6.42276286258035	1.33822882513907e-10	9.18702150077403e-09	"Pnp"
"5618"	"ENSMUSG00000026478"	309.661070220355	0.997069607268142	0.15538231701458	6.41687951644193	1.39095917526395e-10	9.51082245678478e-09	"Lamc1"
"9406"	"ENSMUSG00000033427"	6369.23354750202	-0.741872227921001	0.115759079776791	-6.40876058579157	1.46707359459958e-10	9.99129722154789e-09	"Upb1"
"6166"	"ENSMUSG00000027435"	169.200071412861	1.10311002112673	0.17238678689843	6.39904044256406	1.56356428540181e-10	1.06061777359756e-08	"Cd93"
"6550"	"ENSMUSG00000028108"	2061.6393267053	1.0725570516785	0.167923817065938	6.38716455127591	1.68989769337662e-10	1.14178305022055e-08	"Ecm1"
"14608"	"ENSMUSG00000049103"	53.5027721346608	1.83210379324131	0.288619401372337	6.34781925445748	2.18388444234753e-10	1.4697370337594e-08	"Ccr2"
"868"	"ENSMUSG00000005547"	5069.60542769305	-1.24022810888453	0.195706222760866	-6.33719302017273	2.3398878661142e-10	1.56855071307279e-08	"Cyp2a5"
"12904"	"ENSMUSG00000043192"	1089.72121280744	1.03846326105655	0.164392077581109	6.31699091791196	2.66705249720746e-10	1.78088263231501e-08	"Gm1840"
"4960"	"ENSMUSG00000025197"	4514.19131788748	-1.12552296822448	0.178366552529625	-6.31016831497902	2.78732165605956e-10	1.85394849761409e-08	"Cyp2c44"
"14394"	"ENSMUSG00000048332"	214.390476388766	1.1680970410246	0.185240896593519	6.30582696642742	2.86659151347774e-10	1.89928353997629e-08	"Lhfp"
"4673"	"ENSMUSG00000024694"	2899.33237148219	-1.48985880849832	0.237300453492467	-6.27836477584151	3.42152421201348e-10	2.2582059799289e-08	"Keg1"
"7645"	"ENSMUSG00000030004"	424.02206907004	-1.18100349079411	0.188373648527776	-6.26947293331195	3.62272258309847e-10	2.38180076290328e-08	"Nat8"
"15538"	"ENSMUSG00000052516"	71.2318677051293	1.57950954584269	0.251973797259508	6.26854682122344	3.64433047296585e-10	2.38682701551258e-08	"Robo2"
"4892"	"ENSMUSG00000025068"	1356.31509910558	-0.775445760530697	0.123991598212786	-6.25401859245277	4.00023358501523e-10	2.60992339321566e-08	"Gsto1"
"13232"	"ENSMUSG00000044349"	283.234467716374	-1.52481327810814	0.244641381314509	-6.23285099975726	4.58021779247926e-10	2.97696741234374e-08	"Snhg11"
"6939"	"ENSMUSG00000028766"	256.406466055698	1.22335880209873	0.196303005688629	6.23199220922371	4.6054038602713e-10	2.98199899952567e-08	"Alpl"
"64"	"ENSMUSG00000000340"	1788.38704227671	-0.83957714770992	0.134773482446983	-6.22954258112452	4.67799000679306e-10	3.0175683462687e-08	"Dbt"
"508"	"ENSMUSG00000002944"	5084.60580491141	1.41481843830039	0.22735825737053	6.222859264771	4.88175253129267e-10	3.13716833721492e-08	"Cd36"
"10782"	"ENSMUSG00000037411"	29.9504860748731	2.00427482955379	0.322317978098706	6.21831534615796	5.02520855950043e-10	3.21726273843072e-08	"Serpine1"
"3592"	"ENSMUSG00000022237"	754.862980627864	-1.32457888396466	0.21345123121311	-6.20553405307931	5.45114656140212e-10	3.47593116967296e-08	"Ankrd33b"
"4654"	"ENSMUSG00000024665"	6952.08948223261	1.01663367841171	0.163841206743262	6.20499383897223	5.46990455506041e-10	3.47593116967296e-08	"Fads2"
"8669"	"ENSMUSG00000031845"	114.365114009576	1.32889549745623	0.214490221224742	6.19559945375702	5.80636150470197e-10	3.67607198375465e-08	"Bcmo1"
"4787"	"ENSMUSG00000024899"	2974.97823668041	-1.01062009068102	0.163852222824123	-6.16787537735028	6.92136580631769e-10	4.36582387797766e-08	"Papss2"
"18272"	"ENSMUSG00000063628"	25.9485096020196	2.00419151393287	0.32505740544823	6.1656540670693	7.01923881993877e-10	4.41128192603064e-08	"Gm7665"
"6139"	"ENSMUSG00000027397"	471.622987004882	1.18376554784098	0.192108997023659	6.16194746826561	7.18556910714248e-10	4.49927173324152e-08	"Slc20a1"
"21237"	"ENSMUSG00000072625"	297.126511958187	0.961567304392924	0.156193828922983	6.15624388635137	7.44904825826083e-10	4.64722740608433e-08	"Gdf2"
"15552"	"ENSMUSG00000052562"	2416.55437239246	-0.853150791772459	0.138650283512066	-6.15325674179536	7.5907770775089e-10	4.71842703137953e-08	"Slc22a30"
"8416"	"ENSMUSG00000031441"	575.565793780374	-1.18473498315601	0.192594003847978	-6.151463490479	7.67712004555406e-10	4.75480761082251e-08	"Atp11a"
"28677"	"ENSMUSG00000083773"	1217.36003593518	0.825180835306185	0.134499671503233	6.1351884810094	8.5058287497874e-10	5.24904825447169e-08	"Gm13394"
"824"	"ENSMUSG00000005233"	133.271442659789	1.15874128317933	0.189706632009278	6.1080694486351	1.00843474831787e-09	6.20078546321785e-08	"Spc25"
"18299"	"ENSMUSG00000063727"	80.2449609525323	1.4195643222292	0.233011172264614	6.09225861761297	1.11328637066215e-09	6.8209739140139e-08	"Tnfrsf11b"
"5407"	"ENSMUSG00000026109"	13.5754700760014	-2.29132306879054	0.376433913653479	-6.08691987008319	1.15103540281296e-09	7.02707113417313e-08	"Tmeff2"
"9962"	"ENSMUSG00000035031"	14584.9160706383	-0.991599550912434	0.163226204974678	-6.07500217913088	1.23986037515059e-09	7.54241041025771e-08	"C8a"
"3167"	"ENSMUSG00000021509"	285.710181003639	-1.17004328475127	0.19272710684877	-6.07098453290944	1.27128433578606e-09	7.70614696309467e-08	"Slc25a48"
"4061"	"ENSMUSG00000023031"	515.014800083271	-1.21790921069555	0.20100004836398	-6.05924834649844	1.36759105230125e-09	8.26063655407687e-08	"Cela1"
"12507"	"ENSMUSG00000041959"	2706.89354119466	0.787145630355296	0.129948246434629	6.05737785581643	1.3835832613076e-09	8.32780713689865e-08	"S100a10"
"17003"	"ENSMUSG00000058672"	2465.6151591621	1.23631133300723	0.205215129092401	6.02446485536923	1.69670066239136e-09	1.01766319729537e-07	"Tubb2a"
"8318"	"ENSMUSG00000031271"	2769.02346904793	1.353164911341	0.225522806552451	6.00012447533235	1.97166325970694e-09	1.17844796368638e-07	"Serpina7"
"26262"	"ENSMUSG00000081221"	237.011666284277	0.968047819704552	0.161354398818979	5.99951303955827	1.97910137212114e-09	1.17877208554142e-07	"Gm14760"
"10364"	"ENSMUSG00000036256"	1424.27498856794	0.75069481510672	0.125588703858802	5.97740713966377	2.26717082532566e-09	1.34566035028183e-07	"Igfbp7"
"4218"	"ENSMUSG00000023905"	146.552619082703	1.21755916622457	0.204385926338389	5.95715755990326	2.5666276997457e-09	1.51812920067312e-07	"Tnfrsf12a"
"2241"	"ENSMUSG00000019929"	3475.91164951038	1.05549154436512	0.177504511104798	5.94628011308374	2.74304587512257e-09	1.61688366170156e-07	"Dcn"
"8823"	"ENSMUSG00000032085"	205.343434379904	1.43072740294782	0.240900234633102	5.93908679718332	2.86614099521953e-09	1.68363622585164e-07	"Tagln"
"8919"	"ENSMUSG00000032271"	2063.32573645225	-1.34762454397459	0.227039177296215	-5.93564758304406	2.92687901074617e-09	1.71342704827723e-07	"Nnmt"
"7058"	"ENSMUSG00000028961"	1125.7706198	1.06727181795729	0.179864659370265	5.93374941855714	2.9609362914531e-09	1.72744863365527e-07	"Pgd"
"7680"	"ENSMUSG00000030064"	1584.67796991224	0.819459840988346	0.138163123755254	5.9311038916575	3.00904733267563e-09	1.74954609199854e-07	"Frmd4b"
"31328"	"ENSMUSG00000086610"	60.5911044433145	1.44210679865061	0.244492280016361	5.89837355418381	3.67102127455486e-09	2.12045605278447e-07	"Gm15408"
"37847"	"ENSMUSG00000093610"	340.934053566139	-2.13585697709225	0.362111588060256	-5.89833920679953	3.67178537278697e-09	2.12045605278447e-07	"Cyp2c53-ps"
"7236"	"ENSMUSG00000029231"	98.5901180896523	1.31614679001332	0.223671683432797	5.88427989548692	3.99790780542173e-09	2.30101804800939e-07	"Pdgfra"
"12465"	"ENSMUSG00000041828"	2088.11776083506	-0.829667948758746	0.141040245374306	-5.88249082066536	4.0413775843016e-09	2.31823182637757e-07	"Abca8a"
"6647"	"ENSMUSG00000028278"	72.4360649505266	1.49343232916062	0.254193183375876	5.8751863811874	4.2236786915773e-09	2.41470112220142e-07	"Rragd"
"18113"	"ENSMUSG00000062991"	22.4392229067814	2.1309396326985	0.362826195240303	5.87316919410178	4.27541717338739e-09	2.43613270539614e-07	"Nrg1"
"9543"	"ENSMUSG00000033880"	1447.018056919	0.860279141154462	0.146525369015076	5.8711958682455	4.32662725649306e-09	2.45712180473397e-07	"Lgals3bp"
"10420"	"ENSMUSG00000036446"	168.249464046562	1.43733318108	0.244841227258059	5.87047041536462	4.34560325934022e-09	2.45972656010469e-07	"Lum"
"7244"	"ENSMUSG00000029247"	4160.88052431298	-0.757326013339981	0.129033509564931	-5.86921967707068	4.37850976056109e-09	2.47017313026506e-07	"Paics"
"24612"	"ENSMUSG00000078597"	1310.58872351205	-2.04660592481403	0.348811119309329	-5.86737581320933	4.42746386928729e-09	2.48957458492095e-07	"Cyp4a12b"
