"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"ENSMUSG00000041762",607.385421672058,-0.304095159470645,0.152854107757604,-1.9894470873683,0.0466518766595557,0.2237301596679,"Gpr155"
"ENSMUSG00000039105",459.519295643453,-0.284564971096558,0.143060964299767,-1.98911682505009,0.0466883096448057,0.223842927840495,"Atp6v1g1"
"ENSMUSG00000082330",176.27689868332,0.442167183011321,0.222308810956051,1.98897731992609,0.0467037063856459,0.223854805129761,"Ldha-ps"
"ENSMUSG00000033653",203.312962649539,0.335529638747819,0.168734400202396,1.98850760926849,0.0467555782879572,0.224041456027498,"Vps8"
"ENSMUSG00000074890",193.740513079376,0.336947067441132,0.169479451801825,1.98812932104081,0.0467973893069754,0.224179807719647,"Lcmt2"
"ENSMUSG00000006307",473.975160495648,-0.272206109388474,0.136941195384507,-1.98775911532075,0.0468383374478018,0.22431395051356,"Wbp7"
"ENSMUSG00000001123",10638.3920604532,0.230219915704699,0.11585629289282,1.9871161933144,0.0469095221475136,0.224592785368878,"Lgals9"
"ENSMUSG00000069314",10.2587451336918,-0.743144085513601,0.374046155540861,-1.98677108294037,0.0469477704982761,0.224699783695236,"Hist1h2bl"
"ENSMUSG00000027478",32.0526366641287,-0.620395233274357,0.312282580477621,-1.98664694113099,0.0469615354665842,0.224699783695236,"Dnmt3b"
"ENSMUSG00000017760",2491.59266098352,0.296085127754024,0.149043868088317,1.98656363090749,0.0469707748914494,0.224699783695236,"Ctsa"
"ENSMUSG00000029370",271.522084339732,0.451432807340302,0.227261667043533,1.98640102051979,0.0469888134158531,0.224713618111508,"Rassf6"
"ENSMUSG00000085062",68.1424128351352,-0.466531788353961,0.234880845130583,-1.98624876411098,0.0470057086463166,0.224713618111508,"4933404O12Rik"
"ENSMUSG00000002384",2.64399243754435,0.674579592090367,0.339635503904991,1.98618691018555,0.0470125737666195,0.224713618111508,"Bmp8b"
"ENSMUSG00000039220",383.912081314124,-0.487240552585518,0.245425216223419,-1.98529132451478,0.0471120686987635,0.22498906871911,"Ppp1r10"
"ENSMUSG00000087528",5.52038192691721,0.737058757800526,0.371259919392264,1.98529041057558,0.0471121703230735,0.22498906871911,"9830144P21Rik"
"ENSMUSG00000023939",761.52212913261,-0.287912907973113,0.145025784304584,-1.98525323861332,0.0471163037685425,0.22498906871911,"Mrpl14"
"ENSMUSG00000039470",23.6453486665326,0.613957972737263,0.309278324555281,1.98513094514492,0.0471299047024935,0.22498906871911,"Zdhhc2"
"ENSMUSG00000062373",196.013918159622,0.334031473110516,0.168274209785642,1.98504258933098,0.0471397332967053,0.22498906871911,"Tmem65"
"ENSMUSG00000036553",143.453403107809,0.429552685233304,0.216402903187232,1.98496729436968,0.0471481103779701,0.22498906871911,"Sh3tc1"
"ENSMUSG00000083019",198.039261534839,-0.400004647916652,0.201533066628222,-1.9848090172446,0.0471657238771645,0.225011150225669,"Gm6222"
"ENSMUSG00000083937",93.1919825679816,-0.455637992168314,0.229640959346951,-1.98413207062037,0.0472411187642207,0.225308798466186,"Cct3-ps1"
"ENSMUSG00000059070",703.322345442078,-0.274838679643609,0.138606589533341,-1.98286878400899,0.0473820883122373,0.22586679546455,"Rpl18"
"ENSMUSG00000031007",839.075482471138,0.26506799690675,0.133681649404708,1.98283008989724,0.0473864117468686,0.22586679546455,"Atp6ap2"
"ENSMUSG00000025130",31564.9245248794,0.224327656961971,0.113140608047985,1.98273335129001,0.0473972221566978,0.22586679546455,"P4hb"
"ENSMUSG00000027306",25.9630433807075,0.652447315944887,0.329144543090127,1.98225165703638,0.0474510817208634,0.226061284843938,"Nusap1"
"ENSMUSG00000021020",86.4478814754573,-0.431915468255064,0.217913869861904,-1.98204670739304,0.0474740133070333,0.226108364093174,"Srp54a"
"ENSMUSG00000032409",324.800601780581,0.411105041262601,0.207427340577057,1.98192311639786,0.0474878462682971,0.226112094611372,"Atr"
"ENSMUSG00000030045",243.881285111964,-0.301979853515343,0.152398437713849,-1.98151541476006,0.0475335024343757,0.226238389821707,"Mrpl19"
"ENSMUSG00000033066",320.385419705516,-0.424882618452675,0.21442981403799,-1.98145309391258,0.0475404846390509,0.226238389821707,"Gas7"
"ENSMUSG00000071984",4.40058287379192,0.739198022169969,0.373090702253182,1.98128234690862,0.0475596189399141,0.226267302957686,"Fndc1"
"ENSMUSG00000001983",377.730740893952,-0.286088368491215,0.144454916218448,-1.98046820406295,0.0476509427128428,0.226639551025371,"Taco1"
"ENSMUSG00000036966",429.773590299299,0.282330561106614,0.142572648188266,1.98025753673173,0.0476745976147803,0.226689833389489,"Spryd3"
"ENSMUSG00000026430",213.541530922433,-0.350169220852083,0.176840687218205,-1.98013944845174,0.0476878615417739,0.226690693260444,"Rassf5"
"ENSMUSG00000024309",400.078566642576,-0.314871232084508,0.159034176291023,-1.97989664503504,0.047715143484724,0.226758170916021,"H2-Ke2"
"ENSMUSG00000026342",1296.32058038129,0.303570249377251,0.153341533848167,1.97970009663419,0.047737237716597,0.226800964605285,"Slc35f5"
"ENSMUSG00000073982",260.504811586743,0.31857891089107,0.16095285279389,1.97933062608731,0.0477787936019973,0.226900469396926,"Rhog"
"ENSMUSG00000020009",365.541789194779,0.324372454687219,0.163883979337594,1.97928104991291,0.0477843719529857,0.226900469396926,"Ifngr1"
"ENSMUSG00000044231",39.4887476553389,0.574580026376524,0.290341753867644,1.97897828583915,0.0478184510908801,0.227000082753885,"Nhlrc1"
"ENSMUSG00000079104",499.942298378851,-0.272648949182694,0.137784525777105,-1.9788067465846,0.0478377686211066,0.227029585565027,"Prps1l3"
"ENSMUSG00000040660",2344.31937475099,0.697927228062309,0.352832644248027,1.97806875140412,0.0479209512088688,0.227362081488518,"Cyp2b9"
"ENSMUSG00000020135",3.40769432631649,0.701838104964887,0.35496766202332,1.97718885423084,0.0480202870011958,0.22771780877471,"Apc2"
"ENSMUSG00000001604",1440.44644781103,0.237835431708854,0.120290725317418,1.97717181504447,0.0480222123427478,0.22771780877471,"Tcea3"
"ENSMUSG00000060671",56.9044856254355,0.485183715157572,0.245414308241662,1.97699848323353,0.0480418016436988,0.227748371294219,"Atp8b2"
"ENSMUSG00000024646",22754.2184536771,-0.291271986406551,0.147412168179054,-1.97590192183293,0.048165886499757,0.228099143643409,"Cyb5"
"ENSMUSG00000024219",389.950052717771,0.348724260379241,0.176489539683319,1.97589194807222,0.0481670163465183,0.228099143643409,"Anks1"
"ENSMUSG00000026289",592.915114939145,-0.253812966542418,0.128456270749985,-1.9758705827325,0.0481694367281564,0.228099143643409,"Atg16l1"
"ENSMUSG00000061286",335.216135759325,-0.285854093926485,0.144690985883643,-1.97561784641071,0.0481980758246125,0.228099143643409,"Exosc5"
"ENSMUSG00000070323",19.941404246084,0.635995956346672,0.321954166007275,1.97542390655787,0.0482200620328678,0.228099143643409,"Mmp27"
"ENSMUSG00000091313",259.800971427051,0.465593707588406,0.235699664763721,1.9753685608978,0.0482263379005707,0.228099143643409,"Fth-ps2"
"ENSMUSG00000058997",4559.28511218002,0.273143226232397,0.138279270709569,1.97530132196087,0.0482339633181139,0.228099143643409,"1300010F03Rik"
"ENSMUSG00000070605",96.204101633253,-0.409837995469948,0.20748463605728,-1.97526912477897,0.0482376150871614,0.228099143643409,"Gm13251"
"ENSMUSG00000029507",244.786977346935,0.306878030840497,0.155364579835306,1.97521231136339,0.048244059368918,0.228099143643409,"Pus1"
"ENSMUSG00000019841",390.179381951508,-0.37740463743388,0.191073297014163,-1.97518252592828,0.0482474381862465,0.228099143643409,"Rev3l"
"ENSMUSG00000058655",5255.49421235242,-0.250032176812622,0.12661156198148,-1.97479734788515,0.0482911501448511,0.228234814914721,"Eif4b"
"ENSMUSG00000082588",82.4708140542853,-0.433639843118977,0.219598105235651,-1.97469756241129,0.0483024797306102,0.228234814914721,"Gm15443"
"ENSMUSG00000005378",334.019184549098,-0.290205662619741,0.146987381119131,-1.97435766533273,0.048341088208005,0.228354971477673,"Wbscr22"
"ENSMUSG00000000753",10985.9959470242,-0.268146032774747,0.135841015565655,-1.97396958244285,0.0483852017411376,0.228501060389395,"Serpinf1"
"ENSMUSG00000002550",603.571365612041,0.306475583250605,0.155268734888829,1.9738396366148,0.048399980288134,0.228508571785422,"Uck1"
"ENSMUSG00000063171",168.701499517243,-0.430323162395423,0.218100744891261,-1.97304765102921,0.048490133628913,0.228871845651914,"Rps4y2"
"ENSMUSG00000042305",2513.61204569552,-0.2596984338509,0.131637774054162,-1.97282608063585,0.0485153806723426,0.228928649485207,"Tmem183a"
"ENSMUSG00000029635",432.003189155179,-0.287304179750807,0.145642533209797,-1.97266673010244,0.0485335448400969,0.228943115870621,"Cdk8"
"ENSMUSG00000034449",450.946061270537,-0.297347246188606,0.150741236683144,-1.97256737924756,0.0485448726097224,0.228943115870621,"Dhrs11"
"ENSMUSG00000028798",1609.99601764871,-0.253156856375478,0.128422117837709,-1.97128703869687,0.0486910530517148,0.2295700343475,"Eif3i"
"ENSMUSG00000063506",3.94339189058748,0.728666561651356,0.369802537942705,1.97042066207845,0.0487901794708064,0.229971591042371,"Arhgap22"
"ENSMUSG00000081740",68.6397291186719,-0.497352056618333,0.252436483043906,-1.97020672535606,0.0488146830919542,0.229971591042371,"Gm14279"
"ENSMUSG00000032946",316.725776515602,0.296637026696847,0.150564875944028,1.97016086811058,0.0488199367771012,0.229971591042371,"Rasgrp2"
"ENSMUSG00000030111",7.26255605013426,0.743555667573703,0.377424280532675,1.97007904876785,0.0488293116780102,0.229971591042371,"A2m"
"ENSMUSG00000083430",3.15335315655376,-0.695173930274672,0.35296983389699,-1.96949955354414,0.0488957537960249,0.23022193641949,"Gm13006"
"ENSMUSG00000090221",6.16131665222734,-0.742124999681859,0.376961757420661,-1.96870102887838,0.0489874330946485,0.230590940839711,"Gm4245"
"ENSMUSG00000027531",1474.39236809207,-0.252893336860124,0.128494039457007,-1.96813282490617,0.0490527569015533,0.23074075106875,"Impa1"
"ENSMUSG00000028988",167.217333260359,0.338647931771834,0.172075148781146,1.96802347213161,0.0490653370741298,0.23074075106875,"Ctnnbip1"
"ENSMUSG00000029334",4.71062372238486,0.724970801038337,0.368387416106876,1.96795756136254,0.0490729208950684,0.23074075106875,"Prkg2"
"ENSMUSG00000045374",873.751028214903,-0.317542238432055,0.161365328537833,-1.96784675685524,0.0490856724937184,0.23074075106875,"Wdr81"
"ENSMUSG00000020256",12.6520564106261,0.699380247794623,0.355442220788426,1.96763413823853,0.0491101488462146,0.23074075106875,"Aldh1l2"
"ENSMUSG00000028551",55.73197430935,0.524441983906744,0.26654859160679,1.96752862487601,0.0491222991965803,0.23074075106875,"Cdkn2c"
"ENSMUSG00000031169",48.5803411724256,-0.517946470324573,0.263250779752571,-1.96750213166089,0.049125350408714,0.23074075106875,"Porcn"
"ENSMUSG00000083262",78.4957061808939,0.46136253636532,0.234493228992097,1.9674876684003,0.0491270162032988,0.23074075106875,"Gm14470"
"ENSMUSG00000037341",7.58697458529641,0.741685959383485,0.376991202907833,1.96738267010653,0.0491391107198988,0.23074075106875,"Slc9a7"
"ENSMUSG00000039221",230.401532591771,-0.33880473669426,0.172241787363173,-1.96702984729187,0.0491797698909051,0.230859491732064,"Rpl22l1"
"ENSMUSG00000035504",14173.3627344703,0.248060179532226,0.126115276807484,1.96693204670908,0.0491910453901298,0.230859491732064,"Reep6"
"ENSMUSG00000037736",26.6347708675169,0.667807405996882,0.339560467280866,1.96668184416329,0.0492199012950191,0.230886443001521,"Limch1"
"ENSMUSG00000042211",623.361446824162,-0.265630941210638,0.135067643766645,-1.96665118160768,0.0492234385899244,0.230886443001521,"Fbxo38"
"ENSMUSG00000004561",198.018784914926,-0.333442097591558,0.169588254427572,-1.9661862710779,0.049277097758337,0.231075581287877,"Mettl17"
"ENSMUSG00000090035",393.996934910785,0.293696436419492,0.149410553243938,1.96570074899585,0.0493331882608746,0.231276015421043,"Galnt4"
"ENSMUSG00000020309",573.201933223846,-0.332906872096567,0.16938954635798,-1.96533304005087,0.0493757039025229,0.231412718831218,"Chac2"
"ENSMUSG00000027624",55.6236413088832,0.539800933352494,0.274704132707697,1.96502661984659,0.0494111566287371,0.23151625497732,"Epb4.1l1"
"ENSMUSG00000080962",16.2737935691011,0.681009435999501,0.34668846243366,1.96432679420306,0.0494922063369017,0.231739626244235,"Gm11453"
"ENSMUSG00000083310",13.120032388729,0.699598127311588,0.356155481284776,1.96430537805538,0.0494946883873352,0.231739626244235,"Gm5760"
"ENSMUSG00000027678",541.999629836026,-0.29473664179926,0.150049053453219,-1.964268584281,0.0494989528902819,0.231739626244235,"Ncoa3"
"ENSMUSG00000074211",80.4673991266012,0.464178111630074,0.236336452483185,1.96405635589838,0.0495235567792756,0.231792184849948,"Sdhaf1"
"ENSMUSG00000082779",4.10995270533552,-0.726095487518494,0.36973938271984,-1.96380348281339,0.0495528860498598,0.231835954950326,"Gm13162"
"ENSMUSG00000056429",6292.16506349209,0.287830360894364,0.146572165711286,1.96374502278505,0.0495596685598204,0.231835954950326,"Tgoln1"
"ENSMUSG00000027822",1367.30856060837,0.246868474976977,0.12575558819902,1.96308154979391,0.0496366990237947,0.232133625906961,"Slc33a1"
"ENSMUSG00000073421",636.912619871413,0.438976892718877,0.223676317759553,1.96255418148813,0.0496979990867817,0.232357590441626,"H2-Ab1"
"ENSMUSG00000051851",23.7615832210365,0.631476989738902,0.321876668257425,1.96186009118831,0.049778775285246,0.232672468132575,"Cxx1c"
"ENSMUSG00000037204",596.442666008499,-0.271711695686063,0.138559463186339,-1.96097537791883,0.0498818952048219,0.233091585278843,"9430023L20Rik"
"ENSMUSG00000028132",7489.60953181753,0.330099749069659,0.168388112062414,1.96035067456132,0.0499548168748296,0.233294970767102,"Tmem56"
"ENSMUSG00000038776",9269.80541139722,0.317652071911066,0.162040543876523,1.96032464660894,0.0499578570581842,0.233294970767102,"Ephx1"
"ENSMUSG00000014444",124.31511179184,0.484781621911994,0.247321513282104,1.96012718618228,0.0499809263880348,0.233294970767102,"Fam38a"
"ENSMUSG00000033386",283.188161247312,0.387196101034012,0.197546266423229,1.96002743076132,0.0499925842234372,0.233294970767102,"Frrs1"
"ENSMUSG00000025289",1497.83889450543,-0.284766161541789,0.145291276834116,-1.95996736863229,0.0499996044342977,0.233294970767102,"Prdx4"
"ENSMUSG00000021798",2.90582372562757,0.690144506895659,0.352157617454351,1.95976026838357,0.0500238171643056,0.233294970767102,"Ldb3"
"ENSMUSG00000060198",185.474378864232,-0.350203542934819,0.178698858751799,-1.95974135134925,0.0500260293031097,0.233294970767102,"Gm11353"
"ENSMUSG00000000359",8.89011829286542,0.735338843842152,0.375249423118997,1.95960019799675,0.0500425382221523,0.233294970767102,"Rem1"
"ENSMUSG00000052727",11.7444085960824,0.703538856185839,0.359027988308316,1.95956549098249,0.0500465981613274,0.233294970767102,"Mtap1b"
"ENSMUSG00000004099",231.690137495433,0.307843892554102,0.157128055689284,1.95919112728572,0.0500904078397229,0.233363136938147,"Dnmt1"
"ENSMUSG00000038784",226.556798163508,-0.324671099647698,0.165723454745983,-1.9591137545699,0.0500994663412717,0.233363136938147,"Cnot4"
"ENSMUSG00000020844",39.4268688658856,0.538153803424613,0.274695059592982,1.95909531180503,0.0501016257522887,0.233363136938147,"Nxn"
"ENSMUSG00000003346",1226.92220490415,0.328799780395909,0.167915985820424,1.95812077563324,0.0502158424683335,0.233832276927926,"Fam108a"
"ENSMUSG00000033538",29.7549567379216,0.579062945398003,0.295826611035765,1.95744035119273,0.0502957182832821,0.234123090418762,"Casp4"
"ENSMUSG00000016239",47.2914106851175,-0.522704294780234,0.267045746081803,-1.95735862656324,0.0503053191913806,0.234123090418762,"Lonrf3"
"ENSMUSG00000019849",607.748187822751,-0.262229899812273,0.133998710306775,-1.95695838573317,0.0503523611715559,0.234279098286667,"Prep"
"ENSMUSG00000026321",23.0039385277678,0.618432421114085,0.316041335686105,1.95680865533462,0.0503699690849814,0.234298108546436,"Tnfrsf11a"
"ENSMUSG00000063894",192.801272711656,-0.422577428933553,0.216033225362586,-1.95607609998095,0.0504561901247057,0.234616995464449,"Zfp192"
"ENSMUSG00000027381",117.385892633151,0.483038193034169,0.246952524940943,1.95599617031526,0.0504656052459168,0.234616995464449,"Bcl2l11"
"ENSMUSG00000022234",2905.32042464547,-0.258833202082873,0.132398279285915,-1.95495895776652,0.0505879147406503,0.235122531843146,"Cct5"
"ENSMUSG00000045038",351.212597533089,0.34120205325273,0.174599571760983,1.9541975378944,0.0506778603902976,0.235477416729066,"Prkce"
"ENSMUSG00000083567",50.0497109201607,-0.501115312984994,0.256485267308424,-1.95377815748926,0.050727458504343,0.235620692374534,"Gm11451"
"ENSMUSG00000082165",4.14375433895459,-0.718754774011124,0.367916702715539,-1.95358016829924,0.0507508878646434,0.235620692374534,"Gm7091"
"ENSMUSG00000085513",2.58042882419347,-0.668007623571552,0.34194872491754,-1.95353155281582,0.0507566422398239,0.235620692374534,"Gm16363"
"ENSMUSG00000071657",938.360520085155,0.250010223527118,0.127982162927491,1.95347709249735,0.050763089088367,0.235620692374534,"Bscl2"
"ENSMUSG00000031079",3.46706932650568,0.709724579882224,0.363340898439013,1.95332973230194,0.0507805365836698,0.235638553129418,"Zfp300"
"ENSMUSG00000050195",1643.25109236616,0.738512798166181,0.37813059620285,1.95306279254378,0.0508121551295706,0.235722145095065,"Scd4"
"ENSMUSG00000052392",341.390049009441,0.48469534010412,0.248244736044492,1.95248990100338,0.0508800688016633,0.235974023588442,"Acot4"
"ENSMUSG00000080870",2.00368072913032,0.624067688518488,0.319637605240373,1.95242261325659,0.0508880504430781,NA,"Gm14111"
"ENSMUSG00000031239",19.8639945156845,0.657073169397476,0.336605646453609,1.95205628996492,0.050931521939948,0.23614944625461,"Itm2a"
"ENSMUSG00000029716",6472.5058881296,-0.296245705305429,0.151802965097357,-1.95151461709219,0.0509958591215936,0.236384497324733,"Tfr2"
"ENSMUSG00000022523",6.33325329487641,0.736533472717209,0.377441073177949,1.95138665359284,0.0510110679172197,0.236391755496568,"Fgf12"
"ENSMUSG00000059049",8.06567237980815,0.733701513616846,0.37606731851309,1.95098451127788,0.0510588883073831,0.236550095642253,"Frem1"
"ENSMUSG00000069391",13.1062316165116,-0.688359762950362,0.35286080934903,-1.95079687149239,0.0510812141640121,0.236590269398513,"Rps19-ps13"
"ENSMUSG00000031446",2483.61294550244,0.258025726635698,0.132290454508724,1.95044856103871,0.0511226786939425,0.236719041616767,"Cul4a"
"ENSMUSG00000089756",10.3116694424149,-0.718324135516258,0.368355557229067,-1.95008361193139,0.0511661541987115,0.236822045473011,"Gm8898"
"ENSMUSG00000029352",6.20006895995938,-0.733254373715758,0.376048942429485,-1.94989080139018,0.0511891357471835,0.236822045473011,"Crybb3"
"ENSMUSG00000037896",506.723507315501,-0.310599146202486,0.159297981727029,-1.94979963233134,0.051200005413857,0.236822045473011,"Rcor1"
"ENSMUSG00000067148",316.346108004261,-0.316851081095996,0.16250988190977,-1.94973423998868,0.0512078030315423,0.236822045473011,"Polr1c"
"ENSMUSG00000069268",41.259273483741,-0.574406658244045,0.294614586134073,-1.94968845833941,0.0512132627914452,0.236822045473011,"Hist1h2bf"
"ENSMUSG00000024245",8.92603603466728,0.733054260291017,0.376129153513049,1.94894294538002,0.0513022386763576,0.237170194649212,"Tmem178"
"ENSMUSG00000031283",10.4126954403187,0.730729022593152,0.375015727847963,1.94852900380061,0.0513516978507409,0.237335521114907,"Chrdl1"
"ENSMUSG00000030359",95470.8440822779,-0.221339978334473,0.113617551432668,-1.94811431458847,0.0514012863718058,0.237501357057141,"Pzp"
"ENSMUSG00000038116",159.713629348714,0.363041681222644,0.186381452479551,1.94784232225294,0.0514338329675959,0.2375883827858,"Phf20"
"ENSMUSG00000082420",183.350752756803,0.342050555818426,0.175638196895398,1.94747248528255,0.05147811532168,0.237729558683036,"Gm6517"
"ENSMUSG00000046312",743.525463169083,0.307514863819883,0.157928009662162,1.94718381164757,0.0515127017706607,0.237825894905473,"AI464131"
"ENSMUSG00000030785",1.32178261923161,0.55655829701508,0.285892437059712,1.94674018920912,0.0515658907910561,NA,"Cox6a2"
"ENSMUSG00000025128",2.49021914390782,0.657832527388337,0.337962670205084,1.94646505482144,0.0515989016786096,0.238139891830928,"Bhlhe22"
"ENSMUSG00000025212",36.3989530945271,0.534868696171621,0.274810916600986,1.94631531668092,0.0516168748346026,0.238139891830928,"Sfxn3"
"ENSMUSG00000055137",773.091985687159,-0.292122013786858,0.150116985813653,-1.94596242526134,0.0516592533205097,0.238139891830928,"5033411D12Rik"
"ENSMUSG00000081026",8.57074302075996,-0.728711147864326,0.374483550157569,-1.94590963356791,0.0516655955412989,0.238139891830928,"Gm11855"
"ENSMUSG00000021877",2596.32923597822,0.250036307127525,0.128494908504882,1.94588493845284,0.0516685625550539,0.238139891830928,"Arf4"
"ENSMUSG00000020572",1117.84738592733,0.314070484160448,0.161406259041606,1.94583832142153,0.0516741637830529,0.238139891830928,"Nampt"
"ENSMUSG00000084786",986.791272193102,-0.239864543833315,0.123271994782764,-1.94581538374564,0.0516769200256415,0.238139891830928,"Ubl5"
"ENSMUSG00000039208",65.5918967704485,0.474011881408731,0.243658133212027,1.94539732846206,0.0517271760437102,0.238256402359145,"Metrnl"
"ENSMUSG00000039994",73.5107905842376,0.425569380017533,0.218759413591929,1.94537630646325,0.0517297042578116,0.238256402359145,"Timeless"
"ENSMUSG00000037103",86.9448820087765,0.420103196084645,0.215987783286366,1.94503221289907,0.0517711014254691,0.238324155828827,"Dcaf15"
"ENSMUSG00000001249",7372.5456033408,-0.211844400977258,0.108916008569443,-1.94502538019642,0.0517719237340397,0.238324155828827,"Hpn"
"ENSMUSG00000056708",130.413531290022,0.375711958925843,0.193192433141704,1.94475504457394,0.0518044671124592,0.238410624610247,"Ier5"
"ENSMUSG00000019920",440.99210599821,0.319175222734249,0.164187242739407,1.94397090424884,0.0518989598538526,0.238735366180994,"Lims1"
"ENSMUSG00000091387",98.8196022694527,-0.512286348870424,0.263529805689266,-1.94394082874433,0.0519025869685349,0.238735366180994,"Gcnt4"
"ENSMUSG00000030706",285.069427373995,0.291959498644863,0.150234596292409,1.94335729485776,0.0519730033110175,0.238964580942382,"Mrpl48"
"ENSMUSG00000017715",211.235160596507,0.304999383087673,0.156949255655033,1.94329932827491,0.0519800026301054,0.238964580942382,"Pgs1"
"ENSMUSG00000028860",121.694562383743,-0.403181051170026,0.2075050769575,-1.94299367071681,0.052016923053706,0.239017565955106,"Sytl1"
"ENSMUSG00000037148",59.0408513757556,0.457756393957976,0.235599642131421,1.94294180507555,0.0520231900888891,0.239017565955106,"Arhgap10"
"ENSMUSG00000030007",1877.03301587662,-0.266918955621293,0.137384458296501,-1.94286136096438,0.052032911570535,0.239017565955106,"Cct7"
"ENSMUSG00000086152",3.78934914501024,0.692150971194481,0.356287890387269,1.9426732983884,0.0520556444193129,0.23905861406134,"Gm11454"
"ENSMUSG00000031785",50.5852530289351,-0.49501136623468,0.25485925447528,-1.94229307958167,0.0521016303313033,0.239206398715022,"Gpr56"
"ENSMUSG00000083038",113.700596199907,-0.378666168709544,0.194986833719052,-1.94200891151014,0.0521360214817291,0.239300885884482,"Gm13233"
"ENSMUSG00000029767",2608.80056506289,0.22775933244262,0.117301533516693,1.94165690434224,0.0521786491136328,0.239371828039516,"Calu"
"ENSMUSG00000090564",1.35113005080467,0.553858089082719,0.285272758010587,1.94150360849445,0.0521972221598946,NA,"A430057M04Rik"
"ENSMUSG00000026126",36.2193595908545,0.532433153012885,0.274241822972311,1.94147321237229,0.0522009055555657,0.239371828039516,"Ptpn18"
"ENSMUSG00000038167",232.256018116884,0.426305531475942,0.219580815682819,1.94145162522638,0.0522035216133609,0.239371828039516,"Plekhg6"
"ENSMUSG00000068739",1137.78129231546,0.282591578565999,0.145558837112738,1.94142509085262,0.052206737355649,0.239371828039516,"Sars"
"ENSMUSG00000038587",122.497925417376,0.500242354474782,0.257687752672477,1.94127330184215,0.0522251360879678,0.239392839416989,"Akap12"
"ENSMUSG00000031362",4.47013116877495,0.666974412513002,0.343671021679547,1.94073509385064,0.0522904173549885,0.239585405868775,"Xlr4c"
"ENSMUSG00000030159",232.123684342617,0.363698769626195,0.187414463997473,1.94061206306413,0.0523053497990714,0.239585405868775,"Clec1b"
"ENSMUSG00000054716",208.206581098591,-0.364117153494485,0.187632668555352,-1.94058506068239,0.0523086275986365,0.239585405868775,"Zfp771"
"ENSMUSG00000062432",6.92196546517031,-0.733070786168441,0.377890213761787,-1.93990412948495,0.0523913421405386,0.239845013049652,"Cyp26c1"
"ENSMUSG00000005983",7.44983631957354,0.733454843708376,0.378090836937174,1.93989055553402,0.0523929921159422,0.239845013049652,"1700037C18Rik"
"ENSMUSG00000083853",34.8149673226007,-0.561782457787939,0.289650405003166,-1.93951897903198,0.0524381758041579,0.239988450121142,"Gm15696"
"ENSMUSG00000020476",584.720492761877,0.310254873060288,0.15999872897534,1.93910836071771,0.0524881448644104,0.240153706381209,"Dbnl"
"ENSMUSG00000084133",2.02078919079176,0.616898055086058,0.318228065893696,1.9385406920461,0.052557291287935,NA,"Gm12856"
"ENSMUSG00000068262",556.321363306877,-0.287330764722388,0.148221665045499,-1.93852069219562,0.0525597288120635,0.240417745809563,"Gm5879"
"ENSMUSG00000040761",619.951222174223,-0.381855015876063,0.196995382924933,-1.9383957644407,0.0525749567857009,0.240423931439915,"Spen"
"ENSMUSG00000078898",11.046947570762,-0.718187266758366,0.370545473844364,-1.93818928431985,0.0526001336084191,0.24047201714104,"Gm4723"
"ENSMUSG00000084349",865.242117966038,-0.266315198147907,0.137411734459389,-1.93808191997325,0.0526132288902685,0.24047201714104,"Rpl3-ps1"
"ENSMUSG00000009108",17.5227892340987,-0.682772900755852,0.352330711194841,-1.93787506754776,0.0526384664651271,0.240523921002441,"Gnat2"
"ENSMUSG00000081173",72.8880754972695,-0.43445072136892,0.224313516209069,-1.936801351569,0.0527696306553386,0.241059686360415,"Gm13500"
